TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,BonusPoints,PaymentType
847,5/4/2025,1057,2095,403,3.0,2453.95,165,Discover
848,5/4/2025,1084,2047,403,2.0,803.95,275,VISA
849,5/4/2025,1118,2015,404,0.0,4049.82,200,MASTERCARD
850,5/4/2025,1162,2074,401,3.0,659.5,390,MASTERCARD
851,5/4/2025,1049,2064,401,3.0,882.12,310,MASTERCARD
852,5/4/2025,1135,2038,404,0.0,926.51,0,Discover
853,5/4/2025,1038,2017,402,2.0,741.92,100,AMEX
854,5/4/2025,1104,2072,404,1.0,1134.81,110,MASTERCARD
855,5/4/2025,1080,2091,402,0.0,2717.37,450,Discover
856,5/4/2025,1124,2042,402,2.0,0,420,Discover
857,5/4/2025,1162,2007,401,3.0,583.39,320,MASTERCARD
858,5/4/2025,1070,2026,402,1.0,190.4,470,AMEX
859,5/4/2025,1125,2097,401,1.0,3031.56,380,Discover
860,5/4/2025,1157,2055,404,3.0,53.94,120,MASTERCARD
861,5/4/2025,1109,2061,404,0.0,799.68,650,MASTERCARD
862,5/4/2025,1009,2068,402,2.0,0,130,MASTERCARD
863,5/4/2025,1003,2041,402,0.0,2412.63,0,Discover
864,5/4/2025,1173,2000,402,1.0,872.38,410,VISA
865,5/4/2025,1177,2044,403,1.0,373.64,450,VISA
866,5/4/2025,1026,2049,403,1.0,3383.42,435,VISA
867,5/4/2025,1016,2005,403,2.0,686.05,165,MASTERCARD
868,5/4/2025,1116,2093,403,3.0,755.94,275,Discover
869,5/4/2025,1175,2017,403,3.0,463.7,200,AMEX
870,5/4/2025,1091,2096,402,1.0,1209.92,390,Discover
871,5/4/2025,1103,2002,402,1.0,779.4,310,VISA
872,5/4/2025,1186,2016,402,0.0,646.04,0,MASTERCARD
873,5/4/2025,1150,2064,402,0.0,294.04,100,MASTERCARD
874,5/4/2025,1093,2091,401,3.0,2717.37,110,Discover
875,5/4/2025,1163,2032,401,0.0,0,450,Discover
876,5/4/2025,1169,2013,401,0.0,935.36,420,MASTERCARD
877,5/4/2025,1176,2014,404,3.0,1231.5,320,MASTERCARD
878,5/4/2025,1097,2015,403,3.0,2699.88,120,MASTERCARD
879,5/4/2025,1179,2019,402,0.0,1867.86,650,AMEX
880,5/4/2025,1077,2053,401,2.0,976.24,130,VISA
881,5/4/2025,1159,2077,402,3.0,561.83,0,MASTERCARD
882,5/4/2025,1026,2065,401,2.0,1881.36,410,MASTERCARD
883,5/4/2025,1029,2013,404,1.0,0,450,MASTERCARD
884,5/4/2025,1155,2025,403,1.0,503.32,435,AMEX
885,5/4/2025,1091,2090,404,2.0,171.94,165,Discover
886,5/4/2025,1041,2005,404,1.0,385.9,275,MASTERCARD
887,5/4/2025,1176,2061,403,1.0,359.86,200,MASTERCARD
888,5/4/2025,1000,2001,401,0.0,1649.4,390,VISA
889,5/4/2025,1146,2085,404,1.0,653.81,310,AMEX
890,5/4/2025,1023,2099,401,0.0,1292.64,0,Discover
891,5/4/2025,1065,2082,402,3.0,266.6,100,AMEX
892,5/4/2025,1075,2033,404,0.0,2508.75,110,Discover
893,5/4/2025,1025,2022,401,2.0,1073.89,450,AMEX
894,5/4/2025,1092,2086,403,3.0,894.1,420,AMEX
895,5/4/2025,1189,2014,401,0.0,0,320,MASTERCARD
896,5/4/2025,1002,2017,402,2.0,0,470,AMEX
897,5/4/2025,1091,2056,403,0.0,1049.44,380,MASTERCARD
898,5/4/2025,1095,2043,402,0.0,0,120,Discover
899,5/4/2025,1102,2051,404,2.0,93.86,650,VISA
900,5/4/2025,1098,2088,404,3.0,0,130,AMEX
901,5/4/2025,1166,2021,401,1.0,0,0,AMEX
902,5/4/2025,1178,2092,401,1.0,867.98,410,Discover
903,5/4/2025,1026,2053,404,3.0,1830.45,450,VISA
904,5/4/2025,1046,2078,404,2.0,454.43,435,MASTERCARD
905,5/4/2025,1156,2003,402,3.0,1925.9,165,VISA
906,5/4/2025,1124,2014,404,3.0,0,275,MASTERCARD
907,5/4/2025,1011,2008,403,2.0,106.54,200,MASTERCARD
908,5/4/2025,1003,2090,402,2.0,57.31,390,Discover
909,5/4/2025,1132,2066,401,3.0,1548.18,310,MASTERCARD
910,5/4/2025,1169,2093,402,3.0,755.94,0,Discover
911,5/4/2025,1088,2084,404,1.0,0,120,AMEX
912,5/4/2025,1142,2078,401,0.0,568.04,650,MASTERCARD
913,5/4/2025,1164,2020,404,3.0,1879.15,130,AMEX
914,5/4/2025,1042,2009,404,2.0,53.05,0,MASTERCARD
915,5/4/2025,1061,2042,403,0.0,167.61,410,Discover
916,5/4/2025,1129,2028,404,3.0,2551.76,450,AMEX
917,5/4/2025,1060,2010,404,3.0,544.88,435,MASTERCARD
918,5/4/2025,1146,2057,401,3.0,436.98,165,MASTERCARD
919,5/4/2025,1114,2040,401,3.0,34.54,275,Discover
920,5/4/2025,1190,2083,401,0.0,2304.48,200,AMEX
921,5/4/2025,1103,2052,401,0.0,2193.78,390,VISA
922,5/4/2025,1023,2077,403,1.0,505.65,310,MASTERCARD
923,5/4/2025,1167,2085,404,2.0,387.44,0,AMEX
924,5/4/2025,1093,2006,402,3.0,594,100,MASTERCARD
925,5/4/2025,1084,2071,404,2.0,492.13,110,MASTERCARD
926,5/4/2025,1183,2057,401,0.0,873.96,450,MASTERCARD
927,5/4/2025,1194,2084,402,0.0,563.7,420,AMEX
928,5/4/2025,1087,2045,403,2.0,499.42,320,VISA
929,5/4/2025,1179,2013,401,1.0,1683.65,470,MASTERCARD
930,5/4/2025,1126,2017,404,0.0,927.4,380,AMEX
931,5/4/2025,1065,2078,402,1.0,127.81,120,MASTERCARD
932,5/4/2025,1030,2050,402,3.0,186.78,650,VISA
933,5/4/2025,1005,2024,403,0.0,621.35,130,AMEX
934,5/4/2025,1193,2053,401,0.0,1830.45,0,VISA
935,5/4/2025,1197,2057,404,1.0,1179.85,410,MASTERCARD
936,5/4/2025,1127,2000,401,3.0,969.31,450,VISA
937,5/4/2025,1149,2061,402,1.0,359.86,310,MASTERCARD
938,5/4/2025,1187,2016,401,3.0,2584.16,0,MASTERCARD
939,5/4/2025,1168,2076,403,3.0,2418.21,100,MASTERCARD
940,5/4/2025,1107,2077,402,2.0,898.93,110,MASTERCARD
941,5/4/2025,1101,2043,403,3.0,3493.8,450,Discover
942,5/4/2025,1034,2017,404,2.0,0,420,AMEX
943,5/4/2025,1179,2070,403,1.0,61.52,320,MASTERCARD
944,5/4/2025,1051,2026,403,2.0,338.5,470,AMEX
945,5/4/2025,1172,2016,402,2.0,516.83,380,MASTERCARD
946,5/4/2025,1181,2014,403,3.0,246.3,120,MASTERCARD
947,5/4/2025,1149,2073,404,2.0,799.09,650,MASTERCARD
948,5/4/2025,1108,2001,401,0.0,412.35,130,VISA
949,5/4/2025,1097,2018,401,0.0,1084.52,0,AMEX
950,5/4/2025,1051,2034,402,2.0,217.87,410,Discover
951,5/4/2025,1174,2032,402,0.0,4728,450,Discover
952,5/4/2025,1176,2037,402,0.0,720.28,435,Discover
953,5/4/2025,1091,2057,401,1.0,786.56,165,MASTERCARD
954,5/4/2025,1190,2082,404,1.0,239.94,275,AMEX
955,5/4/2025,1130,2089,403,0.0,413.52,200,Discover
956,5/4/2025,1097,2049,404,2.0,0,390,VISA
957,5/4/2025,1141,2006,401,2.0,0,310,MASTERCARD
958,5/4/2025,1051,2079,404,1.0,1710.97,0,MASTERCARD
959,5/4/2025,1162,2090,403,1.0,257.9,120,Discover
960,5/4/2025,1198,2092,402,2.0,771.54,100,Discover
961,5/4/2025,1114,2022,401,1.0,3020.31,600,AMEX
962,5/4/2025,1044,2094,401,3.0,493.35,250,Discover
963,5/4/2025,1010,2054,403,2.0,720.41,820,MASTERCARD
964,5/4/2025,1033,2020,403,0.0,751.66,160,AMEX
965,5/4/2025,1084,2059,402,0.0,0,340,MASTERCARD
966,5/4/2025,1039,2041,401,2.0,0,360,Discover
967,5/4/2025,1125,2073,403,0.0,1997.72,0,MASTERCARD
968,5/4/2025,1005,2090,403,1.0,193.43,650,Discover
969,5/4/2025,1047,2066,401,1.0,464.45,750,MASTERCARD
970,5/4/2025,1106,2069,404,0.0,464.78,200,MASTERCARD
971,5/4/2025,1089,2028,402,2.0,0,350,Discover
972,5/4/2025,1084,2046,403,1.0,0,0,VISA
973,5/4/2025,1192,2079,404,0.0,950.54,0,MASTERCARD
974,5/4/2025,1029,2085,403,3.0,726.45,125,AMEX
975,5/4/2025,1061,2082,402,0.0,533.2,300,AMEX
976,5/4/2025,1174,2041,404,0.0,804.21,250,Discover
977,5/4/2025,1098,2032,403,0.0,0,450,Discover
978,5/4/2025,1132,2098,403,3.0,3631.44,360,Discover
979,5/4/2025,1124,2005,403,1.0,1157.71,280,MASTERCARD
980,5/4/2025,1082,2065,401,0.0,1411.02,0,MASTERCARD
981,5/4/2025,1042,2098,401,0.0,4539.3,0,Discover
982,5/4/2025,1053,2085,402,3.0,726.45,100,AMEX
983,5/4/2025,1026,2026,404,0.0,423.12,100,AMEX
984,5/4/2025,1191,2087,402,0.0,477.96,350,AMEX
985,5/4/2025,1117,2091,403,0.0,1811.58,470,Discover
986,5/4/2025,1022,2009,401,1.0,119.36,380,MASTERCARD
987,5/4/2025,1064,2071,401,1.0,1107.29,120,MASTERCARD
988,5/4/2025,1066,2052,404,3.0,5118.82,650,VISA
989,5/4/2025,1161,2051,404,2.0,375.42,130,VISA
990,5/4/2025,1004,2049,401,0.0,939.84,0,VISA
991,5/4/2025,1164,2092,401,0.0,2893.26,410,Discover
992,5/4/2025,1179,2009,403,0.0,66.31,450,MASTERCARD
993,5/4/2025,1074,2087,403,0.0,477.96,435,AMEX
994,5/4/2025,1072,2097,404,3.0,842.1,165,Discover
995,5/4/2025,1101,2084,401,3.0,1127.4,275,AMEX
996,5/4/2025,1040,2068,402,1.0,2952.86,200,MASTERCARD
997,5/4/2025,1191,2050,403,1.0,504.31,390,VISA
998,5/4/2025,1076,2086,403,0.0,2682.3,310,AMEX
999,5/4/2025,1141,2071,402,0.0,1230.32,0,MASTERCARD
1000,5/4/2025,1010,2000,404,0.0,3877.24,100,VISA
1001,5/4/2025,1078,2026,403,1.0,761.62,110,AMEX
1002,5/4/2025,1105,2082,402,1.0,239.94,450,AMEX
1003,5/4/2025,1047,2028,403,1.0,1148.29,420,Discover
1004,5/4/2025,1029,2023,401,3.0,2818.62,320,AMEX
1005,5/4/2025,1165,2070,401,2.0,54.69,750,MASTERCARD
1006,5/4/2025,1171,2008,403,0.0,133.18,150,MASTERCARD
1007,5/4/2025,1050,2092,404,2.0,771.54,155,Discover
1008,5/4/2025,1091,2016,402,0.0,1292.08,135,MASTERCARD
1009,5/4/2025,1072,2079,401,1.0,855.49,0,MASTERCARD
1010,5/4/2025,1081,2062,404,2.0,495.49,470,MASTERCARD
1011,5/4/2025,1157,2084,403,1.0,253.67,380,AMEX
1012,5/4/2025,1144,2072,403,2.0,672.48,120,MASTERCARD
1013,5/4/2025,1109,2021,401,2.0,668.33,650,AMEX
1014,5/4/2025,1063,2028,404,2.0,510.35,130,Discover
1015,5/4/2025,1092,2017,403,3.0,1854.8,0,AMEX
1016,5/4/2025,1118,2057,403,2.0,699.17,410,MASTERCARD
1017,5/4/2025,1124,2070,401,1.0,30.76,450,MASTERCARD
1018,5/4/2025,1165,2077,401,2.0,449.46,435,MASTERCARD
1019,5/4/2025,1035,2068,402,2.0,1968.58,165,MASTERCARD
1020,5/4/2025,1187,2080,401,0.0,0,275,MASTERCARD
1021,5/4/2025,1004,2064,401,3.0,882.12,200,MASTERCARD
1022,5/4/2025,1196,2075,402,0.0,2341.92,390,MASTERCARD
1023,5/4/2025,1141,2033,404,1.0,0,310,Discover
1024,5/4/2025,1093,2050,402,2.0,448.27,0,VISA
1025,5/4/2025,1034,2059,401,3.0,1536.15,100,MASTERCARD
1026,5/4/2025,1093,2064,401,1.0,793.91,110,MASTERCARD
1027,5/4/2025,1157,2087,402,1.0,286.78,450,AMEX
1028,5/4/2025,1114,2020,402,1.0,676.49,420,AMEX
1029,5/4/2025,1188,2093,404,2.0,1814.26,320,Discover
1030,5/4/2025,1010,2028,404,1.0,1148.29,470,Discover
1031,5/4/2025,1016,2033,403,1.0,2257.88,380,Discover
1032,5/4/2025,1010,2085,402,2.0,387.44,120,AMEX
1033,5/4/2025,1099,2060,404,0.0,0,650,MASTERCARD
1034,5/4/2025,1010,2083,403,0.0,768.16,130,AMEX
1035,5/4/2025,1180,2066,403,2.0,1238.54,0,MASTERCARD
1036,5/4/2025,1148,2069,402,3.0,697.17,410,MASTERCARD
1037,5/4/2025,1167,2048,403,0.0,1072.89,450,VISA
1038,5/4/2025,1132,2032,404,1.0,851.04,435,Discover
1039,5/4/2025,1132,2051,403,2.0,187.71,165,VISA
1040,5/4/2025,1124,2061,401,1.0,0,275,MASTERCARD
1041,5/4/2025,1112,2021,402,0.0,835.41,200,AMEX
1042,5/4/2025,1131,2082,403,1.0,239.94,390,AMEX
1043,5/4/2025,1038,2023,402,2.0,0,310,AMEX
1044,5/4/2025,1154,2091,401,1.0,3260.84,0,Discover
1045,5/4/2025,1106,2042,401,3.0,1173.27,100,Discover
1046,5/4/2025,1172,2061,404,1.0,719.71,110,MASTERCARD
1047,5/4/2025,1151,2020,404,0.0,1127.49,450,AMEX
1048,5/4/2025,1062,2005,402,1.0,385.9,420,MASTERCARD
1049,5/4/2025,1034,2080,401,1.0,2996.14,320,AMEX
1050,5/4/2025,1014,2021,403,1.0,1503.74,120,AMEX
1051,5/4/2025,1132,2051,401,2.0,281.57,650,VISA
1052,5/4/2025,1021,2027,404,3.0,775.83,130,AMEX
1053,5/4/2025,1123,2021,402,3.0,0,0,AMEX
1054,5/4/2025,1153,2018,402,2.0,867.62,410,AMEX
1055,5/4/2025,1042,2092,403,3.0,1446.63,450,Discover
1056,5/4/2025,1152,2075,401,1.0,2107.73,435,MASTERCARD
1057,5/4/2025,1096,2049,402,0.0,939.84,165,VISA
1058,5/4/2025,1004,2025,404,1.0,0,275,AMEX
1059,5/4/2025,1155,2012,402,3.0,623.19,200,MASTERCARD
1060,5/4/2025,1157,2076,401,0.0,2418.21,390,MASTERCARD
1061,5/4/2025,1023,2061,402,0.0,199.92,310,MASTERCARD
1062,5/4/2025,1198,2086,404,3.0,894.1,0,AMEX
1063,5/4/2025,1094,2005,404,1.0,771.8,100,MASTERCARD
1064,5/4/2025,1123,2098,404,2.0,3631.44,110,Discover
1065,5/4/2025,1150,2094,401,3.0,2466.75,450,Discover
1066,5/4/2025,1034,2032,404,1.0,1702.08,420,Discover
1067,5/4/2025,1021,2036,404,2.0,348.77,320,Discover
1068,5/4/2025,1048,2000,401,0.0,4846.55,470,VISA
1069,5/4/2025,1133,2000,404,1.0,872.38,380,VISA
1070,5/4/2025,1176,2040,404,2.0,55.26,120,Discover
1071,5/4/2025,1027,2019,404,2.0,747.14,650,AMEX
1072,5/4/2025,1066,2068,404,2.0,1968.58,130,MASTERCARD
1073,5/4/2025,1156,2035,404,1.0,0,0,Discover
1074,5/4/2025,1105,2070,404,1.0,0,410,MASTERCARD
1075,5/4/2025,1094,2071,404,2.0,984.26,450,MASTERCARD
1076,5/4/2025,1078,2073,403,3.0,499.43,435,MASTERCARD
1077,5/4/2025,1188,2017,401,1.0,417.33,165,AMEX
1078,5/4/2025,1114,2089,402,0.0,827.04,275,Discover
1079,5/4/2025,1054,2065,404,2.0,376.27,200,MASTERCARD
1080,5/4/2025,1140,2078,401,1.0,255.62,390,MASTERCARD
1081,5/4/2025,1099,2081,401,0.0,1492.44,310,AMEX
1082,5/4/2025,1037,2060,404,0.0,1225.14,0,MASTERCARD
1083,5/4/2025,1016,2033,402,2.0,2007,120,Discover
1084,5/4/2025,1020,2077,401,3.0,561.83,650,MASTERCARD
1085,5/4/2025,1102,2078,403,0.0,142.01,130,MASTERCARD
1086,5/4/2025,1198,2022,404,3.0,671.18,0,AMEX
1087,5/4/2025,1002,2025,403,1.0,503.32,410,AMEX
1088,5/4/2025,1008,2076,402,1.0,1450.93,450,MASTERCARD
1089,5/4/2025,1172,2004,403,1.0,834.52,435,VISA
1090,5/4/2025,1167,2000,402,0.0,969.31,165,VISA
1091,5/4/2025,1070,2099,404,2.0,1551.17,275,Discover
1092,5/4/2025,1171,2050,404,1.0,168.1,200,VISA
1093,5/4/2025,1132,2001,401,0.0,2061.75,390,VISA
1094,5/4/2025,1140,2036,403,2.0,348.77,310,Discover
1095,5/4/2025,1070,2028,402,3.0,2551.76,0,Discover
1096,5/4/2025,1103,2073,401,2.0,0,100,MASTERCARD
1097,5/4/2025,1044,2052,401,0.0,2193.78,110,VISA
1098,5/4/2025,1128,2037,403,0.0,0,450,Discover
1099,5/4/2025,1131,2032,403,3.0,4728,420,Discover
1100,5/4/2025,1096,2072,404,1.0,378.27,320,MASTERCARD
1101,5/4/2025,1193,2043,404,3.0,2620.35,470,Discover
1102,5/4/2025,1150,2003,404,0.0,1155.54,380,VISA
1103,5/4/2025,1066,2008,404,1.0,59.93,120,MASTERCARD
1104,5/4/2025,1173,2089,402,2.0,0,650,Discover
1105,5/4/2025,1105,2045,401,2.0,499.42,130,VISA
1106,5/4/2025,1063,2036,401,3.0,653.94,0,Discover
1107,5/4/2025,1172,2095,403,0.0,981.58,410,Discover
1108,5/4/2025,1141,2022,404,2.0,0,450,AMEX
1109,5/4/2025,1090,2027,403,1.0,698.25,100,AMEX
1110,5/4/2025,1191,2087,402,3.0,955.92,110,AMEX
1111,5/4/2025,1188,2025,402,1.0,251.66,450,AMEX
1112,5/4/2025,1067,2026,402,1.0,380.81,420,AMEX
1113,5/4/2025,1063,2079,403,1.0,1710.97,320,MASTERCARD
1114,5/4/2025,1199,2013,401,0.0,5612.16,470,MASTERCARD
1115,5/4/2025,1173,2084,404,0.0,281.85,380,AMEX
1116,5/4/2025,1195,2069,401,3.0,697.17,120,MASTERCARD
1117,5/4/2025,1095,2079,403,3.0,950.54,650,MASTERCARD
1118,5/4/2025,1147,2035,404,1.0,809.99,130,Discover
1119,5/4/2025,1195,2065,403,3.0,1411.02,0,MASTERCARD
1120,5/4/2025,1056,2096,402,0.0,0,410,Discover
1121,5/4/2025,1134,2054,404,0.0,3602.04,450,MASTERCARD
1122,5/4/2025,1128,2044,404,1.0,373.64,435,VISA
1123,5/4/2025,1117,2015,404,2.0,1619.93,165,MASTERCARD
1124,5/4/2025,1176,2001,401,1.0,371.12,275,VISA
1125,5/4/2025,1097,2074,401,2.0,527.6,200,MASTERCARD
1126,5/4/2025,1092,2078,403,1.0,383.43,390,MASTERCARD
1127,5/4/2025,1140,2033,402,2.0,1338,310,Discover
1128,5/4/2025,1120,2078,403,2.0,227.22,0,MASTERCARD
1129,5/4/2025,1047,2063,404,1.0,0,120,MASTERCARD
1130,5/4/2025,1107,2089,403,2.0,330.82,650,Discover
1131,5/4/2025,1102,2035,404,1.0,1619.98,130,Discover
1132,5/4/2025,1146,2016,402,0.0,0,0,MASTERCARD
1133,5/4/2025,1184,2034,402,3.0,680.85,410,Discover
1134,5/4/2025,1097,2025,402,1.0,1258.29,450,AMEX
1135,5/4/2025,1121,2001,402,3.0,0,435,VISA
1136,5/4/2025,1127,2017,403,3.0,0,165,AMEX
1137,5/4/2025,1076,2032,401,3.0,6619.2,275,Discover
1138,5/4/2025,1025,2088,402,0.0,0,200,AMEX
1139,5/4/2025,1055,2032,404,0.0,945.6,390,Discover
1140,5/4/2025,1115,2095,403,2.0,0,310,Discover
1141,5/4/2025,1092,2046,403,2.0,80.23,0,VISA
1142,5/4/2025,1005,2052,401,2.0,1170.02,100,VISA
1143,5/4/2025,1173,2077,402,1.0,1516.94,110,MASTERCARD
1144,5/4/2025,1199,2036,403,2.0,871.92,450,Discover
1145,5/4/2025,1172,2065,404,3.0,2822.04,420,MASTERCARD
1146,5/4/2025,1020,2048,403,3.0,1072.89,320,VISA
1147,5/4/2025,1161,2018,402,2.0,1301.42,470,AMEX
1148,5/4/2025,1107,2080,404,0.0,4993.56,380,AMEX
1149,5/4/2025,1020,2020,403,1.0,1014.74,120,AMEX
1150,5/4/2025,1080,2040,403,2.0,55.26,650,Discover
1151,5/4/2025,1154,2082,404,2.0,639.84,130,AMEX
1152,5/4/2025,1113,2099,403,3.0,646.32,0,Discover
1153,5/4/2025,1105,2021,402,0.0,835.41,410,AMEX
1154,5/4/2025,1032,2093,402,2.0,2419.01,450,Discover
1155,5/4/2025,1190,2089,401,1.0,0,310,Discover
1156,5/4/2025,1042,2050,401,0.0,1120.68,0,VISA
1157,5/4/2025,1016,2060,401,0.0,816.76,100,MASTERCARD
1158,5/4/2025,1197,2050,401,0.0,560.34,110,VISA
1159,5/4/2025,1067,2079,402,0.0,1901.08,450,MASTERCARD
1160,5/4/2025,1167,2049,403,1.0,0,420,VISA
1161,5/4/2025,1063,2094,403,3.0,493.35,320,Discover
1162,5/4/2025,1160,2016,402,1.0,1162.87,470,MASTERCARD
1163,5/4/2025,1007,2004,403,2.0,2225.4,380,VISA
1164,5/4/2025,1121,2059,403,3.0,2048.2,120,MASTERCARD
1165,5/4/2025,1034,2089,402,3.0,2481.12,650,Discover
1166,5/4/2025,1161,2095,404,2.0,392.63,130,Discover
1167,5/4/2025,1088,2061,402,0.0,799.68,0,MASTERCARD
1168,5/4/2025,1113,2039,403,3.0,976.44,410,Discover
1169,5/4/2025,1066,2019,403,0.0,933.93,450,AMEX
1170,5/4/2025,1000,2066,402,2.0,412.85,435,MASTERCARD
1171,5/4/2025,1073,2060,401,3.0,0,165,MASTERCARD
1172,5/4/2025,1193,2061,403,0.0,199.92,275,MASTERCARD
1173,5/4/2025,1196,2055,403,1.0,194.18,200,MASTERCARD
1174,5/4/2025,1001,2070,403,1.0,61.52,390,MASTERCARD
1175,5/4/2025,1105,2071,404,3.0,615.16,310,MASTERCARD
1176,5/4/2025,1063,2020,404,3.0,375.83,0,AMEX
1177,5/4/2025,1056,2033,401,3.0,836.25,120,Discover
1178,5/4/2025,1160,2030,403,2.0,271.95,100,Discover
1179,5/4/2025,1166,2095,403,3.0,1472.37,600,Discover
1180,5/4/2025,1048,2008,402,1.0,0,250,MASTERCARD
1181,5/4/2025,1074,2014,404,3.0,738.9,820,MASTERCARD
1182,5/4/2025,1069,2089,404,1.0,372.17,160,Discover
1183,5/4/2025,1082,2002,402,0.0,1732,340,VISA
1184,5/4/2025,1136,2002,402,0.0,1732,360,VISA
1185,5/4/2025,1072,2034,402,3.0,0,0,Discover
1186,5/4/2025,1186,2001,402,0.0,824.7,650,VISA
1187,5/4/2025,1038,2001,404,1.0,0,750,VISA
1188,5/4/2025,1087,2053,403,3.0,2440.6,200,VISA
1189,5/4/2025,1095,2059,401,2.0,1638.56,350,MASTERCARD
1190,5/4/2025,1020,2096,402,0.0,2688.72,0,Discover
1191,5/4/2025,1068,2099,404,0.0,1938.96,0,Discover
1192,5/4/2025,1139,2060,402,1.0,1102.63,125,MASTERCARD
1193,5/4/2025,1064,2048,401,0.0,715.26,300,VISA
1194,5/4/2025,1196,2091,402,3.0,0,250,Discover
1195,5/4/2025,1197,2056,402,0.0,1049.44,450,MASTERCARD
1196,5/4/2025,1050,2058,401,1.0,1800.22,360,MASTERCARD
1197,5/4/2025,1121,2049,403,2.0,751.87,280,VISA
1198,5/4/2025,1040,2080,401,0.0,1664.52,0,AMEX
1199,5/4/2025,1064,2061,403,1.0,179.93,0,MASTERCARD
1200,5/4/2025,1092,2006,402,0.0,198,100,MASTERCARD
1201,5/4/2025,1060,2081,404,2.0,1193.95,100,AMEX
1202,5/4/2025,1003,2021,403,0.0,2506.23,350,AMEX
1203,5/4/2025,1101,2031,401,0.0,1130.6,470,Discover
1204,5/4/2025,1148,2088,404,1.0,0,380,AMEX
1205,5/4/2025,1095,2098,401,1.0,2451.22,120,Discover
1206,5/4/2025,1040,2063,401,2.0,883.94,650,MASTERCARD
1207,5/4/2025,1194,2080,401,0.0,1664.52,130,AMEX
1208,5/4/2025,1091,2082,402,0.0,0,0,AMEX
1209,5/4/2025,1032,2062,402,2.0,1981.95,410,MASTERCARD
1210,5/4/2025,1142,2082,403,3.0,799.8,450,AMEX
1211,5/4/2025,1187,2024,401,3.0,372.81,435,AMEX
1212,5/4/2025,1091,2092,402,2.0,385.77,165,Discover
1213,5/4/2025,1010,2062,404,2.0,990.98,275,MASTERCARD
1214,5/4/2025,1138,2089,404,1.0,744.34,200,Discover
1215,5/4/2025,1145,2023,403,2.0,1503.26,390,AMEX
1216,5/4/2025,1187,2059,403,1.0,1843.38,310,MASTERCARD
1217,5/4/2025,1017,2067,402,3.0,0,0,MASTERCARD
1218,5/4/2025,1075,2033,403,3.0,836.25,100,Discover
1219,5/4/2025,1000,2099,404,1.0,2326.75,110,Discover
1220,5/4/2025,1004,2079,403,1.0,0,450,MASTERCARD
1221,5/4/2025,1082,2092,401,3.0,0,420,Discover
1222,5/4/2025,1048,2067,404,1.0,785.56,320,MASTERCARD
1223,5/4/2025,1156,2036,403,3.0,0,750,Discover
1224,5/4/2025,1164,2041,401,0.0,804.21,150,Discover
1225,5/4/2025,1133,2084,401,0.0,0,155,AMEX
1226,5/4/2025,1033,2022,401,1.0,604.06,135,AMEX
1227,5/4/2025,1027,2062,402,0.0,1238.72,0,MASTERCARD
1228,5/4/2025,1008,2073,404,3.0,1498.29,470,MASTERCARD
1229,5/4/2025,1134,2079,403,0.0,950.54,380,MASTERCARD
1230,5/4/2025,1093,2028,401,0.0,1275.88,120,Discover
1231,5/4/2025,1053,2083,404,0.0,2304.48,650,AMEX
1232,5/4/2025,1119,2081,401,2.0,0,130,AMEX
1233,5/4/2025,1142,2095,404,2.0,1177.9,0,Discover
1234,5/4/2025,1181,2007,403,0.0,583.39,410,MASTERCARD
1235,5/4/2025,1187,2009,403,0.0,265.24,450,MASTERCARD
1236,5/4/2025,1055,2066,401,0.0,2580.3,435,MASTERCARD
1237,5/4/2025,1185,2029,404,1.0,12.16,165,Discover
1238,5/4/2025,1049,2067,402,1.0,261.86,275,MASTERCARD
1239,5/4/2025,1142,2095,404,0.0,1963.16,200,Discover
1240,5/4/2025,1196,2081,403,3.0,746.22,390,AMEX
1241,5/4/2025,1179,2085,404,0.0,242.15,310,AMEX
1242,5/4/2025,1042,2023,404,2.0,2254.9,0,AMEX
1243,5/4/2025,1168,2020,404,2.0,601.33,100,AMEX
1244,5/4/2025,1080,2070,403,2.0,0,110,MASTERCARD
1245,5/4/2025,1105,2097,404,2.0,673.68,450,Discover
1246,5/4/2025,1155,2030,402,3.0,509.91,420,Discover
1247,5/4/2025,1196,2070,403,2.0,27.34,320,MASTERCARD
1248,5/4/2025,1115,2057,404,0.0,1747.92,470,MASTERCARD
1249,5/4/2025,1185,2004,403,0.0,2781.75,380,VISA
1250,5/4/2025,1132,2017,403,0.0,0,120,AMEX
1251,5/4/2025,1076,2028,402,2.0,1020.7,650,Discover
1252,5/4/2025,1005,2098,403,1.0,3268.3,130,Discover
1253,5/4/2025,1024,2004,404,2.0,1483.6,0,VISA
1254,5/4/2025,1039,2017,403,2.0,370.96,410,AMEX
1255,5/4/2025,1149,2031,402,2.0,904.48,450,Discover
1256,5/4/2025,1076,2011,404,1.0,737.53,435,MASTERCARD
1257,5/4/2025,1187,2009,403,3.0,198.93,165,MASTERCARD
1258,5/4/2025,1044,2062,401,2.0,495.49,275,MASTERCARD
1259,5/4/2025,1009,2093,404,0.0,0,200,Discover
1260,5/4/2025,1199,2007,403,2.0,1400.14,390,MASTERCARD
1261,5/4/2025,1111,2053,401,1.0,3294.81,310,VISA
1262,5/4/2025,1191,2083,401,3.0,768.16,0,AMEX
1263,5/4/2025,1013,2039,401,2.0,1562.3,100,Discover
